id,Municipio,Taxa
4209300,LAGES,125
2205581,LAGOA DO PIAUI,10
3137536,LAGOA GRANDE,16
2918753,LAGOA REAL,2
2508307,LAGOA SECA,23
4311304,LAGOA VERMELHA,48
2205540,LAGOINHA DO PIAUI,6
4209409,LAGUNA,51
2918803,LAJE,20
4311403,LAJEADO,78
4311429,LAJEADO DO BUGRE,4
2105989,LAJEADO NOVO,3
2919009,LAJEDINHO,16
2608800,LAJEDO,23
2406700,LAJES,3
2406809,LAJES PINTADAS,1
4113205,LAPA,61
4113254,LARANJAL,20
2803609,LARANJEIRAS,14
4113304,LARANJEIRAS DO SUL,31
3138203,LAVRAS,49
2307502,LAVRAS DA MANGABEIRA,6
3526605,LAVRINHAS,24
2919306,LENCOIS,20
3138401,LEOPOLDINA,122
3138500,LIBERDADE,7
3138609,LIMA DUARTE,17
2307601,LIMOEIRO DO NORTE,6
4113452,LINDOESTE,29
3203205,LINHARES,226
3527108,LINS,5
4113502,LOANDA,5
4113700,LONDRINA,173
4209904,LONTRAS,40
3527207,LORENA,72
2106102,LORETO,3
5105259,LUCAS DO RIO VERDE,39
2205706,LUIS CORREIA,10
2919553,LUIS EDUARDO MAGALHAES,27
3527801,LUPERCIO,2
3138807,LUZ,56
5212501,LUZIANIA,187
1712454,LUZINOPOLIS,3
3302403,MACAE,33
2407104,MACAIBA,103
1600303,MACAPA,89
2407203,MACAU,6
2704302,MACEIO,3
2307635,MADALENA,13
1504059,MAE DO RIO,9
4210100,MAFRA,115
3302502,MAGE,190
3528502,MAIRIPORA,183
2407252,MAJOR SALES,3
2920304,MALHADA DE PEDRAS,3
2803807,MALHADA DOS BOIS,6
4113908,MALLET,13
2508802,MALTA,7
2508901,MAMANGUAPE,29
4114005,MAMBORE,23
1302603,MANAUS,44
4114104,MANDAGUACU,21
4114203,MANDAGUARI,37
4114302,MANDIRITUBA,69
3302601,MANGARATIBA,146
4114401,MANGUEIRINHA,1
3139409,MANHUACU,205
2205904,MANOEL EMIDIO,4
1200344,MANOEL URBANO,2
2920403,MANOEL VITORINO,12
4311775,MAQUINE,18
5212808,MARA ROSA,9
1504208,MARABA,118
2106326,MARACACUME,5
4210407,MARACAJA,31
5005400,MARACAJU,18
2307700,MARANGUAPE,11
2106375,MARANHAOZINHO,2
4311809,MARAU,7
4210506,MARAVILHA,29
4311908,MARCELINO RAMOS,2
2407302,MARCELINO VIEIRA,2
2205953,MARCOLANDIA,8
4114609,MARECHAL CANDIDO RONDON,38
2704708,MARECHAL DEODORO,14
3203346,MARECHAL FLORIANO,52
4114807,MARIALVA,44
2704807,MARIBONDO,11
4114906,MARILANDIA DO SUL,10
3529005,MARILIA,25
4115200,MARINGA,283
3140209,MARIPA DE MINAS,9
1504422,MARITUBA,1
2509156,MARIZOPOLIS,3
4115408,MARMELEIRO,13
4312054,MARQUES DE SOUZA,20
4115457,MARQUINHO,3
3140530,MARTINS SOARES,18
2804003,MARUIM,16
2920908,MASCOTE,15
4210605,MASSARANDUBA,21
2705002,MATA GRANDE,1
2509305,MATARACA,4
4115606,MATELANDIA,37
3140704,MATEUS LEME,12
3171501,MATHIAS LOBATO,6
3140803,MATIAS BARBOSA,21
3140902,MATIPO,19
4312138,MATO CASTELHANO,12
2106631,MATOES DO NORTE,15
2705101,MATRIZ DE CAMARAGIBE,1
5105606,MATUPA,36
4115754,MAUA DA SERRA,54
5213004,MAURILANDIA,6
2407500,MAXARANGUAPE,6
1600402,MAZAGAO,1
4115804,MEDIANEIRA,78
1504455,MEDICILANDIA,11
3141405,MEDINA,16
4115853,MERCEDES,8
3302858,MESQUITA,9
2705200,MESSIAS,28
2407609,MESSIAS TARGINO,2
2206308,MIGUEL LEAO,1
2921302,MILAGRES,36
3203403,MIMOSO DO SUL,37
2705309,MINADOR DO NEGRAO,3
4312252,MINAS DO LEAO,9
5213103,MINEIROS,35
3529906,MIRACATU,149
1713205,MIRACEMA DO TOCANTINS,2
3142106,MIRADOURO,24
5005608,MIRANDA,33
2106755,MIRANDA DO NORTE,12
2609303,MIRANDIBA,3
1713304,MIRANORTE,10
3530300,MIRASSOL,9
,MIRASSOL DOESTE,10
3142403,MOEMA,7
2509404,MOGEIRO,6
2206407,MONSENHOR GIL,17
3142809,MONTE ALEGRE DE MINAS,96
2206605,MONTE ALEGRE DO PIAUI,16
4312377,MONTE ALEGRE DOS CAMPOS,6
3143104,MONTE CARMELO,14
4211108,MONTE CASTELO,43
1101401,MONTE NEGRO,21
2509701,MONTEIRO,12
4312401,MONTENEGRO,45
3143302,MONTES CLAROS,72
5213707,MONTES CLAROS DE GOIAS,6
2308708,MORADA NOVA,7
2609402,MORENO,51
4312427,MORMACO,3
4116208,MORRETES,131
5213806,MORRINHOS,60
4211207,MORRO DA FUMACA,1
4312450,MORRO REDONDO,14
4312476,MORRO REUTER,17
2107100,MORROS,3
2408003,MOSSORO,251
1400308,MUCAJAI,5
2922003,MUCURI,24
4312617,MUITOS CAPOES,11
4312625,MULITERNO,1
5214051,MUNDO NOVO,50
3203700,MUNIZ FREIRE,6
2922250,MUQUEM DE SAO FRANCISCO,28
3203809,MUQUI,9
3143906,MURIAE,207
2804300,MURIBECA,5
2705507,MURICI,8
2922300,MURITIBA,7
2922409,MUTUIPE,6
3144102,MUZAMBINHO,11
3144359,NAQUE,7
2408102,NATAL,264
4211306,NAVEGANTES,102
5005707,NAVIRAI,24
2922508,NAZARE,4
2609501,NAZARE DA MATA,7
2206704,NAZARE DO PIAUI,3
3144607,NEPOMUCENO,17
5005806,NIOAQUE,16
5214606,NIQUELANDIA,4
2408201,NISIA FLORESTA,4
3303302,NITEROI,193
5105903,NOBRES,24
1400407,NORMANDIA,1
5106000,NORTELANDIA,1
5106109,NOSSA SENHORA DO LIVRAMENTO,13
2804805,NOSSA SENHORA DO SOCORRO,134
5006002,NOVA ALVORADA DO SUL,49
5006200,NOVA ANDRADINA,29
3144706,NOVA ERA,42
4211405,NOVA ERECHIM,21
4116901,NOVA ESPERANCA,22
4117008,NOVA FATIMA,6
2510105,NOVA FLORESTA,2
5214861,NOVA GLORIA,17
3533007,NOVA GRANADA,29
3303500,NOVA IGUACU,371
4211454,NOVA ITABERABA,19
2922805,NOVA ITARANA,10
5106182,NOVA LACERDA,7
4117057,NOVA LARANJEIRAS,51
3144805,NOVA LIMA,152
4117107,NOVA LONDRINA,13
1100338,NOVA MAMORE,11
5108857,NOVA MARILANDIA,1
5106224,NOVA MUTUM,95
2510204,NOVA OLINDA,23
2107357,NOVA OLINDA DO MARANHAO,7
4313201,NOVA PETROPOLIS,12
4313300,NOVA PRATA,31
1715002,NOVA ROSALANDIA,8
5106190,NOVA SANTA HELENA,8
4313375,NOVA SANTA RITA,43
3145208,NOVA SERRANA,93
2922904,NOVA SOURE,8
1505007,NOVA TIMBOTEUA,5
3136603,NOVA UNIAO,15
2923001,NOVA VICOSA,39
5106257,NOVA XAVANTINA,20
1303304,NOVO ARIPUANA,1
4313409,NOVO HAMBURGO,76
2705606,NOVO LINO,11
1505031,NOVO PROGRESSO,18
1505064,NOVO REPARTIMENTO,3
2309458,OCARA,1
3533700,OCAUCU,17
2207009,OEIRAS,28
1600501,OIAPOQUE,15
3145406,OLARIA,2
,OLHO DAGUA,4
,OLHO DAGUA DAS CUNHAS,5
,OLHO DAGUA DO PIAUI,4
,OLHO DAGUA GRANDE,3
2923100,OLINDINA,9
2510501,OLIVEDOS,3
3145604,OLIVEIRA,68
1715507,OLIVEIRA DE FATIMA,3
2923209,OLIVEIRA DOS BREJINHOS,26
3145703,OLIVEIRA FORTES,9
3534005,ONDA VERDE,18
3145877,ORIZANIA,21
2609808,OROCO,6
4117305,ORTIGUEIRA,97
4313508,OSORIO,53
2609907,OURICURI,22
3534708,OURINHOS,2
3145901,OURO BRANCO,10
3146107,OURO PRETO,20
1100155,OURO PRETO DO OESTE,52
1505486,PACAJA,5
2309607,PACAJUS,16
1400456,PACARAIMA,5
5215603,PADRE BERNARDO,31
3146255,PADRE CARVALHO,8
3146305,PADRE PARAISO,10
2310001,PALHANO,2
4211900,PALHOCA,595
2610004,PALMARES,20
4117602,PALMAS,98
4212056,PALMEIRA,117
4313706,PALMEIRA DAS MISSOES,35
2706307,PALMEIRA DOS INDIOS,25
2923506,PALMEIRAS,17
1713809,PALMEIRAS DO TOCANTINS,10
4117800,PALMITAL,4
4212106,PALMITOS,11
5216007,PANAMA,13
4313904,PANAMBI,34
2610202,PANELAS,18
4313953,PANTANO GRANDE,20
4212205,PAPANDUVA,28
3147105,PARA DE MINAS,34
3303609,PARACAMBI,23
3147006,PARACATU,106
1505502,PARAGOMINAS,18
3303708,PARAIBA DO SUL,26
4212239,PARAISO,4
,PARAISO DAS AGUAS,24
1716109,PARAISO DO TOCANTINS,51
2310308,PARAMBU,3
4118204,PARANAGUA,160
5006309,PARANAIBA,45
5216304,PARANAIGUARA,11
2610301,PARANATAMA,6
4118402,PARANAVAI,30
3147402,PARAOPEBA,28
3303807,PARATY,92
3536208,PARIQUERA-ACU,18
2207702,PARNAIBA,85
2610400,PARNAMIRIM,158
2207751,PASSAGEM FRANCA DO PIAUI,9
4212254,PASSO DE TORRES,7
4314100,PASSO FUNDO,71
2108009,PASTOS BONS,6
4118501,PATO BRANCO,67
2510808,PATOS,32
3148004,PATOS DE MINAS,54
2207777,PATOS DO PIAUI,4
3148103,PATROCINIO,47
3148202,PATROCINIO DO MURIAE,3
2409308,PATU,2
2409407,PAU DOS FERROS,18
2610608,PAUDALHO,34
4118600,PAULA FREITAS,20
3536406,PAULICEIA,4
2610707,PAULISTA,71
2207801,PAULISTANA,7
2924009,PAULO AFONSO,19
4118709,PAULO FRONTIN,11
4212304,PAULO LOPES,77
4314159,PAVERAMA,3
2610806,PEDRA,11
3148707,PEDRA AZUL,1
2511004,PEDRA BRANCA,2
1600154,PEDRA BRANCA DO AMAPARI,1
5106372,PEDRA PRETA,48
2511202,PEDRAS DE FOGO,3
2924207,PEDRO ALEXANDRE,2
3204054,PEDRO CANARIO,25
3537206,PEDRO DE TOLEDO,1
5006408,PEDRO GOMES,2
3149309,PEDRO LEOPOLDO,1
4314209,PEDRO OSORIO,4
1716604,PEIXE,13
1505601,PEIXE-BOI,1
5106422,PEIXOTO DE AZEVEDO,25
4314308,PEJUCARA,6
4314407,PELOTAS,139
2310605,PENAFORTE,8
4212502,PENHA,61
3149804,PERDIZES,8
3149903,PERDOES,41
2310803,PEREIRO,2
3149952,PERIQUITO,17
2108454,PERITORO,20
,PEROLA DOESTE,11
,PESCARIA BRAVA,40
2610905,PESQUEIRA,23
4212700,PETROLANDIA,11
2611101,PETROLINA,214
3303906,PETROPOLIS,251
2511301,PIANCO,6
4314423,PICADA CAFE,20
2208007,PICOS,110
2706901,PILAR,42
1100189,PIMENTA BUENO,77
3538006,PINDAMONHANGABA,98
2108504,PINDARE-MIRIM,4
4212908,PINHALZINHO,25
3303955,PINHEIRAL,10
4314506,PINHEIRO MACHADO,8
3204104,PINHEIROS,1
2208205,PIO IX,5
2108702,PIO XII,1
3538501,PIQUETE,9
5217104,PIRACANJUBA,21
2208304,PIRACURUCA,6
3304003,PIRAI,113
5217203,PIRANHAS,7
3151206,PIRAPORA,12
4119509,PIRAQUARA,42
1717206,PIRAQUE,1
4314605,PIRATINI,16
5217302,PIRENOPOLIS,12
2208403,PIRIPIRI,46
1505650,PLACAS,1
1200385,PLACIDO DE CASTRO,5
4314704,PLANALTO,36
3151602,PLANURA,9
2512002,POCINHOS,14
2410108,POCO BRANCO,4
2707206,POCO DAS TRINCHEIRAS,4
2925105,POCOES,25
5106505,POCONE,17
3151800,POCOS DE CALDAS,28
2512101,POMBAL,29
2611309,POMBOS,40
4119905,PONTA GROSSA,247
5006606,PONTA PORA,49
5106653,PONTAL DO ARAGUAIA,4
4213302,PONTE ALTA,42
4213351,PONTE ALTA DO NORTE,11
4213401,PONTE SERRADA,39
5106752,PONTES E LACERDA,73
3152170,PONTO DOS VOLANTES,16
2925253,PONTO NOVO,4
5218003,PORANGATU,36
5218052,PORTEIRAO,3
5218102,PORTELANDIA,6
1200807,PORTO ACRE,2
4314902,PORTO ALEGRE,228
5106778,PORTO ALEGRE DO NORTE,4
4120101,PORTO AMAZONAS,14
4213500,PORTO BELO,99
5106828,PORTO ESPERIDIAO,9
2109007,PORTO FRANCO,20
1600535,PORTO GRANDE,23
5006903,PORTO MURTINHO,5
1718204,PORTO NACIONAL,1
3304110,PORTO REAL,24
2707503,PORTO REAL DO COLEGIO,22
2925303,PORTO SEGURO,74
4213609,PORTO UNIAO,19
1100205,PORTO VELHO,370
4120309,PORTO VITORIA,25
4315107,PORTO XAVIER,9
5218300,POSSE,25
3152501,POUSO ALEGRE,109
3152600,POUSO ALTO,34
4315131,POUSO NOVO,30
4213708,POUSO REDONDO,82
5107008,POXOREO,15
2925501,PRADO,6
4120358,PRANCHITA,11
3152808,PRATA,72
4120408,PRESIDENTE CASTELO BRANCO,4
2925600,PRESIDENTE DUTRA,6
1303536,PRESIDENTE FIGUEIREDO,20
3204302,PRESIDENTE KENNEDY,7
2109239,PRESIDENTE MEDICI,54
3153400,PRESIDENTE OLEGARIO,1
2925758,PRESIDENTE TANCREDO NEVES,17
2109304,PRESIDENTE VARGAS,1
5107040,PRIMAVERA DO LESTE,67
2109403,PRIMEIRA CRUZ,1
5218391,PROFESSOR JAMIL,31
3541604,PROMISSAO,23
2805703,PROPRIA,7
4120606,PRUDENTOPOLIS,60
1718451,PUGMIL,12
4315305,QUARAI,1
4120804,QUATRO BARRAS,28
4120853,QUATRO PONTES,14
2925808,QUEIMADAS,47
3304144,QUEIMADOS,88
3541901,QUELUZ,23
2925907,QUIJINGUE,4
2611507,QUIPAPA,5
3304151,QUISSAMA,3
4121208,QUITANDINHA,25
2611533,QUIXABA,1
2925931,QUIXABEIRA,1
2410504,RAFAEL FERNANDES,13
2925956,RAFAEL JAMBEIRO,16
4214300,RANCHO QUEIMADO,55
4121406,REALEZA,6
4121505,REBOUCAS,14
2611606,RECIFE,609
2311603,REDENCAO,2
2208700,REDENCAO DO GURGUEIA,4
3154150,REDUTO,20
2208809,REGENERACAO,3
3542602,REGISTRO,114
2512705,REMIGIO,8
3304201,RESENDE,92
3154408,RESSAQUINHA,12
2512747,RIACHAO,12
2926202,RIACHAO DAS NEVES,22
2512754,RIACHAO DO BACAMARTE,16
2926301,RIACHAO DO JACUIPE,17
2512762,RIACHAO DO POCO,4
2805901,RIACHUELO,3
5218607,RIALMA,41
5218706,RIANAPOLIS,12
2109551,RIBAMAR FIQUENE,8
5007109,RIBAS DO RIO PARDO,64
2926509,RIBEIRA DO AMPARO,4
2926608,RIBEIRA DO POMBAL,41
2611804,RIBEIRAO,27
5107180,RIBEIRAO CASCALHEIRA,12
3154606,RIBEIRAO DAS NEVES,247
3543204,RIBEIRAO DO SUL,5
3154705,RIBEIRAO VERMELHO,9
4122008,RIO AZUL,21
3304300,RIO BONITO,76
5107206,RIO BRANCO,149
4122206,RIO BRANCO DO SUL,1
5007208,RIO BRILHANTE,33
3154903,RIO CASCA,29
1100262,RIO CRESPO,2
3304508,RIO DAS FLORES,1
3304524,RIO DAS OSTRAS,3
3304557,RIO DE JANEIRO,303
2926806,RIO DO ANTONIO,6
2408953,RIO DO FOGO,5
4214805,RIO DO SUL,100
1718709,RIO DOS BOIS,10
4315602,RIO GRANDE,134
2707701,RIO LARGO,52
3155306,RIO MANSO,5
4215000,RIO NEGRINHO,96
5007307,RIO NEGRO,59
3204401,RIO NOVO DO SUL,51
4315701,RIO PARDO,51
3155702,RIO PIRACICABA,2
2927002,RIO REAL,11
2512903,RIO TINTO,8
5218805,RIO VERDE,137
5007406,RIO VERDE DE MATO GROSSO,43
4215109,RODEIO,26
4122404,ROLANDIA,62
3156403,ROMARIA,9
1506187,RONDON DO PARA,4
5107602,RONDONOPOLIS,164
4316303,ROQUE GONZALES,3
1400472,RORAINOPOLIS,9
2109601,ROSARIO,6
2806107,ROSARIO DO CATETE,10
4316402,ROSARIO DO SUL,37
5107701,ROSARIO OESTE,34
3544301,ROSEIRA,30
3156502,RUBELITA,5
1506195,RUROPOLIS,7
2311801,RUSSAS,33
2927200,RUY BARBOSA,4
3156700,SABARA,121
3156908,SACRAMENTO,8
4316428,SAGRADA FAMILIA,1
2612000,SAIRE,8
4316436,SALDANHA MARINHO,10
4215307,SALETE,1
2612208,SALGUEIRO,51
3157005,SALINAS,47
2612307,SALOA,5
3545407,SALTO GRANDE,8
2927408,SALVADOR,230
4316477,SALVADOR DAS MISSOES,2
4316501,SALVADOR DO SUL,11
2109700,SAMBAIBA,2
4215455,SANGAO,57
2612406,SANHARO,13
3157203,SANTA BARBARA,24
3157252,SANTA BARBARA DO LESTE,33
4316709,SANTA BARBARA DO SUL,6
2927606,SANTA BRIGIDA,5
4215505,SANTA CECILIA,50
2612455,SANTA CRUZ,10
3157377,SANTA CRUZ DE SALINAS,7
4316808,SANTA CRUZ DO SUL,18
5219258,SANTA FE DE GOIAS,2
2612554,SANTA FILOMENA,2
5219308,SANTA HELENA DE GOIAS,8
4123600,SANTA INES,31
5219357,SANTA ISABEL,54
,SANTA IZABEL DO PARA,46
4123824,SANTA LUCIA,16
2209302,SANTA LUZ,5
3157807,SANTA LUZIA,56
2806305,SANTA LUZIA DO ITANHY,12
2707909,SANTA LUZIA DO NORTE,1
1506559,SANTA LUZIA DO PARA,4
2110039,SANTA LUZIA DO PARUA,7
4316972,SANTA MARGARIDA DO SUL,8
4316907,SANTA MARIA,227
2612604,SANTA MARIA DA BOA VISTA,20
1506609,SANTA MARIA DO PARA,41
4123907,SANTA MARIANA,17
2513703,SANTA RITA,133
3159209,SANTA RITA DE CALDAS,3
2928406,SANTA RITA DE CASSIA,1
3159357,SANTA RITA DE MINAS,44
5219407,SANTA RITA DO ARAGUAIA,4
5219456,SANTA RITA DO NOVO DESTINO,1
1718899,SANTA RITA DO TOCANTINS,7
4317202,SANTA ROSA,12
4215653,SANTA ROSA DO SUL,28
2928505,SANTA TERESINHA,21
5219605,SANTA TEREZA DE GOIAS,7
4124020,SANTA TEREZA DO OESTE,31
4124053,SANTA TEREZINHA DE ITAIPU,39
3159803,SANTA VITORIA,37
4317301,SANTA VITORIA DO PALMAR,25
2928208,SANTANA,1
4317004,SANTANA DA BOA VISTA,17
1506708,SANTANA DO ARAGUAIA,3
2708006,SANTANA DO IPANEMA,23
,SANTANA DO LIVRAMENTO,47
3158953,SANTANA DO PARAISO,25
2513653,SANTAREM,41
4317400,SANTIAGO,27
2928604,SANTO AMARO,3
4215703,SANTO AMARO DA IMPERATRIZ,49
4317509,SANTO ANGELO,2
5219712,SANTO ANTONIO DA BARRA,18
4317608,SANTO ANTONIO DA PATRULHA,58
4124103,SANTO ANTONIO DA PLATINA,42
4317707,SANTO ANTONIO DAS MISSOES,13
2928703,SANTO ANTONIO DE JESUS,39
2209401,SANTO ANTONIO DE LISBOA,2
3159902,SANTO ANTONIO DO AMPARO,69
5219753,SANTO ANTONIO DO DESCOBERTO,19
3160108,SANTO ANTONIO DO GRAMA,2
5107800,SANTO ANTONIO DO LEVERGER,93
4317756,SANTO ANTONIO DO PLANALTO,5
4124400,SANTO ANTONIO DO SUDOESTE,21
2110302,SANTO ANTONIO DOS LOPES,1
4317806,SANTO AUGUSTO,2
4317905,SANTO CRISTO,6
2928802,SANTO ESTEVAO,31
3160702,SANTOS DUMONT,52
2513927,SAO BENTINHO,6
4215802,SAO BENTO DO SUL,30
1720101,SAO BENTO DO TOCANTINS,4
4318002,SAO BORJA,28
2708204,SAO BRAS,4
2613107,SAO CAITANO,42
2806701,SAO CRISTOVAO,41
4216057,SAO CRISTOVAO DO SUL,31
2928901,SAO DESIDERIO,27
1507151,SAO DOMINGOS DO ARAGUAIA,5
2110658,SAO DOMINGOS DO AZEITAO,2
2110708,SAO DOMINGOS DO MARANHAO,1
3161007,SAO DOMINGOS DO PRATA,29
2110807,SAO FELIX DE BALSAS,1
2929057,SAO FELIX DO CORIBE,2
1507300,SAO FELIX DO XINGU,1
2411809,SAO FERNANDO,1
3549003,SAO FRANCISCO,5
5219902,SAO FRANCISCO DE GOIAS,11
2110856,SAO FRANCISCO DO BREJAO,1
3161403,SAO FRANCISCO DO GLORIA,10
1101492,SAO FRANCISCO DO GUAPORE,2
2411908,SAO FRANCISCO DO OESTE,1
1507409,SAO FRANCISCO DO PARA,20
4216206,SAO FRANCISCO DO SUL,67
4318309,SAO GABRIEL,20
5007695,SAO GABRIEL DO OESTE,39
1507458,SAO GERALDO DO ARAGUAIA,3
3304904,SAO GONCALO,233
3161700,SAO GONCALO DO ABAETE,30
2412005,SAO GONCALO DO AMARANTE,105
2209757,SAO GONCALO DO GURGUEIA,7
3161809,SAO GONCALO DO PARA,13
3161908,SAO GONCALO DO RIO ABAIXO,75
3162005,SAO GONCALO DO SAPUCAI,48
2929305,SAO GONCALO DOS CAMPOS,13
4318408,SAO JERONIMO,5
4124806,SAO JOAO,5
3305000,SAO JOAO DA BARRA,31
2209872,SAO JOAO DA FRONTEIRA,4
3305109,SAO JOAO DE MERITI,178
1507508,SAO JOAO DO ARAGUAIA,9
2514008,SAO JOAO DO CARIRI,5
3162559,SAO JOAO DO MANHUACU,35
2500700,SAO JOAO DO RIO DO PEIXE,9
4216404,SAO JOAO DO SUL,20
2111102,SAO JOAO DOS PATOS,3
3162922,SAO JOAQUIM DE BICAS,45
4216602,SAO JOSE,693
2708303,SAO JOSE DA LAJE,15
2929354,SAO JOSE DA VITORIA,11
4318457,SAO JOSE DAS MISSOES,5
2514404,SAO JOSE DE ESPINHARAS,3
2412203,SAO JOSE DE MIPIBU,58
2613503,SAO JOSE DO BELMONTE,4
4216701,SAO JOSE DO CEDRO,18
4216800,SAO JOSE DO CERRITO,36
3163409,SAO JOSE DO GOIABAL,1
4318465,SAO JOSE DO HERVAL,22
4318499,SAO JOSE DO INHACORA,2
2929370,SAO JOSE DO JACUIPE,4
3549805,SAO JOSE DO RIO PRETO,180
4318614,SAO JOSE DO SUL,10
3305158,SAO JOSE DO VALE DO RIO PRETO,2
4318622,SAO JOSE DOS AUSENTES,4
3549904,SAO JOSE DOS CAMPOS,380
4125506,SAO JOSE DOS PINHAIS,483
2210300,SAO JULIAO,1
4318705,SAO LEOPOLDO,232
2613701,SAO LOURENCO DA MATA,41
3549953,SAO LOURENCO DA SERRA,58
4318804,SAO LOURENCO DO SUL,12
2111300,SAO LUIS,185
2312601,SAO LUIS DO CURU,7
5220157,SAO LUIZ DO NORTE,7
4318903,SAO LUIZ GONZAGA,31
2514909,SAO MAMEDE,10
4319000,SAO MARCOS,22
4319109,SAO MARTINHO,1
3204906,SAO MATEUS,118
2111508,SAO MATEUS DO MARANHAO,18
4125605,SAO MATEUS DO SUL,44
2929404,SAO MIGUEL DAS MATAS,1
4319158,SAO MIGUEL DAS MISSOES,1
2515005,SAO MIGUEL DE TAIPU,6
5220207,SAO MIGUEL DO ARAGUAIA,5
1507607,SAO MIGUEL DO GUAMA,10
1100320,SAO MIGUEL DO GUAPORE,8
4125704,SAO MIGUEL DO IGUACU,55
4217204,SAO MIGUEL DO OESTE,96
2708600,SAO MIGUEL DOS CAMPOS,35
3550308,SAO PAULO,379
3550407,SAO PEDRO,2
5107404,SAO PEDRO DA CIPA,6
4319356,SAO PEDRO DA SERRA,3
4319364,SAO PEDRO DAS MISSOES,1
4319372,SAO PEDRO DO BUTIA,6
2210508,SAO PEDRO DO PIAUI,5
4319406,SAO PEDRO DO SUL,20
3550506,SAO PEDRO DO TURVO,4
2111607,SAO RAIMUNDO DAS MANGABEIRAS,10
3550704,SAO SEBASTIAO,16
3164407,SAO SEBASTIAO DA BELA VISTA,38
,SAO SEBASTIAO DE LAGOA DE  ROCA,10
2929503,SAO SEBASTIAO DO PASSE,78
4319604,SAO SEPE,30
5220405,SAO SIMAO,19
4319802,SAO VICENTE DO SUL,15
2929602,SAPEACU,9
5107875,SAPEZAL,2
3305406,SAPUCAIA,89
4320008,SAPUCAIA DO SUL,65
4320107,SARANDI,53
2708907,SATUBA,37
4217303,SAUDADES,11
2929909,SEABRA,30
2210631,SEBASTIAO LEAL,1
4320206,SEBERI,30
5007802,SELVIRIA,4
1200500,SENA MADUREIRA,11
2111748,SENADOR ALEXANDRE COSTA,1
2413102,SENADOR ELOI DE SOUZA,4
1200450,SENADOR GUIOMARD,16
3165800,SENADOR JOSE BENTO,16
2930105,SENHOR DO BONFIM,22
4320354,SENTINELA DO SUL,9
1101500,SERINGUEIRAS,4
3166402,SERITINGA,3
3305554,SEROPEDICA,234
3205002,SERRA,526
2515500,SERRA BRANCA,5
,SERRA CAIADA,9
2930154,SERRA DO RAMALHO,1
2413409,SERRA NEGRA DO NORTE,1
2613909,SERRA TALHADA,97
2930501,SERRINHA,21
2413557,SERRINHA DOS PINTOS,1
2614105,SERTANIA,14
4320578,SETE DE SETEMBRO,4
3167202,SETE LAGOAS,90
4320602,SEVERIANO DE ALMEIDA,10
5007901,SIDROLANDIA,49
3305604,SILVA JARDIM,42
3552007,SILVEIRAS,7
3167509,SIMAO PEREIRA,27
2930709,SIMOES FILHO,69
5220686,SIMOLANDIA,12
5107909,SINOP,249
2413706,SITIO NOVO,7
2515971,SOBRADO,17
2312908,SOBRAL,36
4320800,SOLEDADE,52
4217709,SOMBRIO,43
5007935,SONORA,20
3205010,SOORETAMA,46
5107925,SORRISO,121
2516201,SOUSA,26
2111953,SUCUPIRA DO RIACHAO,4
2516300,SUME,9
4320859,TABAI,9
3552809,TABOAO DA SERRA,179
2413805,TABOLEIRO GRANDE,4
2313104,TABULEIRO DO NORTE,4
2614709,TACAIMBO,11
2614808,TACARATU,1
3168002,TAIOBEIRAS,1
2413904,TAIPU,6
1720978,TALISMA,14
4217907,TANGARA,11
3305752,TANGUA,51
2931004,TANHACU,3
,TANQUE DARCA,3
2931103,TANQUINHO,10
1304104,TAPAUA,1
4321105,TAPES,20
4321303,TAQUARI,3
2615003,TAQUARITINGA DO NORTE,17
1600709,TARTARUGALZINHO,8
3168408,TARUMIRIM,13
2313302,TAUA,20
3554102,TAUBATE,181
2931350,TEIXEIRA DE FREITAS,66
4127007,TEIXEIRA SOARES,12
4127106,TELEMACO BORBA,1
2516755,TENORIO,2
3554300,TEODORO SAMPAIO,10
2931509,TEOFILANDIA,8
3168606,TEOFILO OTONI,103
2931608,TEOLANDIA,9
2709152,TEOTONIO VILELA,17
5008008,TERENOS,37
2211001,TERESINA,399
3305802,TERESOPOLIS,141
5221197,TEREZOPOLIS DE GOIAS,24
4321436,TERRA DE AREIA,17
2931707,TERRA NOVA,6
5108055,TERRA NOVA DO NORTE,26
4127403,TERRA ROXA,8
2313401,TIANGUA,60
4127502,TIBAGI,107
4218004,TIJUCAS,42
4127601,TIJUCAS DO SUL,74
2615300,TIMBAUBA,8
2414308,TIMBAUBA DOS BATISTAS,2
4218103,TIMBE DO SUL,3
2112209,TIMON,49
3168705,TIMOTEO,14
4321469,TIO HUGO,22
4321477,TIRADENTES DO SUL,4
4127700,TOLEDO,47
2615409,TORITAMA,16
4321501,TORRES,29
2414407,TOUROS,2
1508035,TRACUATEUA,10
2615508,TRACUNHAEM,7
1508050,TRAIRAO,55
4321600,TRAMANDAI,1
4321634,TRES ARROIOS,6
4218301,TRES BARRAS,20
4321667,TRES CACHOEIRAS,37
3169307,TRES CORACOES,46
4321808,TRES DE MAIO,13
5008305,TRES LAGOAS,95
3169356,TRES MARIAS,48
4321907,TRES PASSOS,16
3306008,TRES RIOS,80
4218400,TREZE DE MAIO,1
5221403,TRINDADE,10
4322004,TRIUNFO,42
2414456,TRIUNFO POTIGUAR,2
4218608,TROMBUDO CENTRAL,28
4218707,TUBARAO,155
2931905,TUCANO,33
